Time,RT,kW_Tot,kW_RT,kW_CHH,GPM,Precent_CH,RH [%],CH Load
2023-12-09T00:00:00,211.6,207.9,0.982,134,1336.7,64.4,71.6,39.5
2023-12-09T00:10:00,200.1,216.9,1.084,143.5,1334.3,66.2,72.6,42.3
2023-12-09T00:20:00,200.8,216.3,1.077,142.7,1339,66,74.1,42
2023-12-09T00:30:00,204,205.6,1.008,132,1359.9,64.2,73.6,38.6
2023-12-09T00:40:00,189.2,209.6,1.108,136,1335.5,64.9,72.4,39.8
2023-12-09T00:50:00,212.9,232.1,1.09,158.2,1344.8,68.2,72.1,46.3
2023-12-09T01:00:00,205.7,155.5,0.756,82.9,1334.3,53.3,71.8,24.4
2023-12-09T01:10:00,205.7,175.7,0.854,103.1,1334.3,58.7,72.4,30.3
2023-12-09T01:20:00,212.6,204.2,0.96,131.5,1342.5,64.4,72.1,38.7
2023-12-09T01:30:00,198.9,167.3,0.841,94.9,1326.1,56.7,72.6,27.9
2023-12-09T01:40:00,180.5,235.2,1.303,162.2,1354.1,69,73.5,47.8
2023-12-09T01:50:00,184.3,213.9,1.161,141.3,1340.2,66,73.6,41.6
2023-12-09T02:00:00,214.9,160.5,0.747,87.7,1322.5,54.6,72.7,25.8
2023-12-09T02:10:00,210,173.3,0.826,100.7,1326.1,58.1,72.3,29.7
2023-12-09T02:20:00,188.2,216.9,1.153,144.5,1328.4,66.6,72.5,42.6
2023-12-09T02:30:00,155.3,194.7,1.254,122.1,1330.8,62.7,73.1,36
2023-12-09T02:40:00,186.7,167.5,0.897,95,1317.8,56.7,73.2,28
2023-12-09T02:50:00,198.7,198.4,0.998,126,1324.9,63.5,73.3,37.1
2023-12-09T03:00:00,170.7,224.5,1.315,151.8,1321.3,67.6,72.8,44.7
2023-12-09T03:10:00,159.9,227.8,1.424,155.5,1323.7,68.3,72.8,45.8
2023-12-09T03:20:00,209.6,155.6,0.742,83.2,1323.7,53.5,72.9,24.5
2023-12-09T03:30:00,0,72.7,0,0.2,0,0.3,74,0
2023-12-09T03:40:00,171.4,193.5,1.129,121.1,1327.2,62.6,73.6,35.4
2023-12-09T03:50:00,208.8,198,0.948,125.1,1318.9,63.2,74,36.6
2023-12-09T04:00:00,164.4,223.5,1.359,151.2,1315.4,67.6,73.9,44.2
2023-12-09T04:10:00,182.8,226.2,1.237,154,1329.6,68.1,73.7,45.4
2023-12-09T04:20:00,203.9,150.5,0.738,78,1322.5,51.8,73.7,23
2023-12-09T04:30:00,199.3,155.8,0.782,83.1,1328.4,53.3,73.8,24.4
2023-12-09T04:40:00,182.5,233.5,1.28,161.2,1327.2,69,73.8,47.5
2023-12-09T04:50:00,214.3,229.2,1.069,156.9,1318.9,68.4,73.7,46.2
2023-12-09T05:00:00,233.3,179.1,0.768,106.4,1333.1,59.4,74.1,31.3
2023-12-09T05:10:00,211.6,163,0.77,90.3,1336.7,55.4,74.1,26.6
2023-12-09T05:20:00,206.4,228.6,1.107,156.2,1339,68.3,74.4,46
2023-12-09T05:30:00,225.1,222.4,0.988,149.9,1350.6,67.4,74.3,44.2
2023-12-09T05:40:00,208.6,179.1,0.859,106.5,1353,59.5,74.2,31.3
2023-12-09T05:50:00,229.5,241.9,1.054,169.2,1343.7,70,74.5,49.9
2023-12-09T06:00:00,235.1,169.9,0.722,97.5,1343.7,57.4,74.4,28.7
2023-12-09T06:10:00,258.2,226.6,0.878,154.3,1347.2,68.1,74.3,45.5
2023-12-09T06:20:00,259.3,175.3,0.676,102.7,1353,58.6,74.3,30.2
2023-12-09T06:30:00,258.4,211.3,0.818,138.8,1348.3,65.7,74.9,40.6
2023-12-09T06:40:00,258.7,220.8,0.854,148,1349.5,67,75.4,43.3
2023-12-09T06:50:00,242.6,176.1,0.726,103.3,1354.1,58.6,75.4,30.1
2023-12-09T07:00:00,289.5,235.4,0.813,159.7,1362.2,67.8,75.2,47.1
2023-12-09T07:10:00,296.1,220.4,0.744,144.5,1366.8,65.5,75.2,42.6
2023-12-09T07:20:00,289.7,222.6,0.768,146.6,1363.4,65.9,74.3,43.2
2023-12-09T07:30:00,293.6,228.5,0.778,152.5,1355.3,66.7,73.8,44.9
2023-12-09T07:40:00,294.9,221.3,0.75,145.6,1361.1,65.8,73.7,42.9
2023-12-09T07:50:00,324.1,248.6,0.767,172.5,1364.5,69.4,73.8,50.8
2023-12-09T08:00:00,332.2,265.6,0.8,187.9,1374.8,70.7,73.7,55.4
2023-12-09T08:10:00,308,235.5,0.764,157.5,1369.1,66.9,74.2,46.4
2023-12-09T08:20:00,308.3,248.7,0.807,170.6,1370.2,68.6,74.5,50.3
2023-12-09T08:30:00,312.4,242.8,0.777,164.8,1363.4,67.9,74.7,48.6
2023-12-09T08:40:00,326.8,260.6,0.797,182.6,1375.9,70.1,74.7,53.8
2023-12-09T08:50:00,308,244.5,0.794,166.7,1369.1,68.2,75.1,49.1
2023-12-09T09:00:00,326,256.6,0.787,179.1,1372.5,69.8,75,52.8
2023-12-09T09:10:00,354.6,247.7,0.699,170,1372.5,68.7,75,50.1
2023-12-09T09:20:00,349.1,271,0.776,193.6,1373.7,71.5,75,57.1
2023-12-09T09:30:00,362.1,276.9,0.765,199.1,1379.4,71.9,74.3,58.4
2023-12-09T09:40:00,371.1,264.8,0.714,186.9,1370.2,70.6,74.1,54.8
2023-12-09T09:50:00,356.9,297.1,0.832,219.4,1381.6,73.8,73.4,64.7
2023-12-09T10:00:00,352.5,286.5,0.813,207.3,1364.5,72.3,72.6,61.1
2023-12-09T10:10:00,389.8,307.2,0.788,228.2,1375.9,74.3,72.5,67.3
2023-12-09T10:20:00,399.5,305.2,0.764,226.2,1389.5,74.1,71.5,66.7
2023-12-09T10:30:00,402,304.9,0.758,226.1,1378.2,74.2,70.4,66.6
2023-12-09T10:40:00,410.7,322.5,0.785,243.8,1388.4,75.6,70.7,71.9
2023-12-09T10:50:00,403.3,308.5,0.765,229.5,1382.8,74.4,69,67.7
2023-12-09T11:00:00,407.6,326.3,0.8,248.6,1358.7,76.2,70.8,73.3
2023-12-09T11:10:00,397,301.5,0.759,223.7,1361.1,74.2,70.3,65.9
2023-12-09T11:20:00,414.7,313.8,0.757,236.3,1363.4,75.3,70.6,69.6
2023-12-09T11:30:00,409,305.3,0.746,227.9,1363.4,74.7,70.8,67.2
2023-12-09T11:40:00,392.3,302.8,0.772,225.3,1364.5,74.4,71.3,66.4
2023-12-09T11:50:00,395.6,327.5,0.828,249.9,1356.4,76.3,71.6,73.7
2023-12-09T12:00:00,399,321.5,0.806,244.1,1367.9,75.9,72.3,72
2023-12-09T12:10:00,400.3,322,0.805,243.5,1353,75.6,71.4,71.8
2023-12-09T12:20:00,390.6,300.2,0.768,221.6,1358.7,73.8,70.6,65.3
2023-12-09T12:30:00,419.3,303.4,0.724,225.1,1359.9,74.2,69.5,66.3
2023-12-09T12:40:00,420.4,310.8,0.739,232.1,1363.4,74.7,70.8,68.1
2023-12-09T12:50:00,418.9,327.4,0.782,248.9,1358.7,76,69.7,73.1
2023-12-09T13:00:00,399,299.6,0.751,220.6,1367.9,73.6,70.5,64.7
2023-12-09T13:10:00,432.1,306.7,0.71,228.2,1364.5,74.4,70.5,67.3
2023-12-09T13:20:00,405,320.9,0.792,242.2,1369.1,75.5,71.8,71.4
2023-12-09T13:30:00,408.7,312.2,0.764,233.7,1362.2,74.9,70.1,68.9
2023-12-09T13:40:00,413.6,320.3,0.774,241.6,1359.9,75.4,71.9,71.2
2023-12-09T13:50:00,396.6,298.9,0.754,220.2,1359.9,73.7,71.1,64.9
2023-12-09T14:00:00,384,301,0.784,222.3,1355.3,73.9,71.2,65.5
2023-12-09T14:10:00,378.3,296.5,0.784,218.2,1355.3,73.6,68.1,64.3
2023-12-09T14:20:00,402,325,0.808,246.4,1358.7,75.8,71.6,72.6
2023-12-09T14:30:00,408,312.5,0.766,234.1,1359.9,74.9,72.5,69
2023-12-09T14:40:00,387.6,301.9,0.779,223.4,1348.3,74,69.5,65.8
2023-12-09T14:50:00,386,300.2,0.778,221.5,1362.2,73.8,66.7,65.3
2023-12-09T15:00:00,390.3,298.1,0.764,219.7,1357.6,73.7,71,64.8
2023-12-09T15:10:00,400.3,319.8,0.799,241.4,1353,75.5,71.1,71.2
2023-12-09T15:20:00,396.6,301.6,0.76,223.2,1359.9,74,70.4,65.8
2023-12-09T15:30:00,390.3,293,0.751,214.5,1357.6,73.2,71,63.2
2023-12-09T15:40:00,394.6,308.7,0.782,229.7,1353,74.4,70.5,67.4
2023-12-09T15:50:00,402,308.3,0.767,229.4,1358.7,74.4,71.2,67.3
2023-12-09T16:00:00,413.6,306.3,0.741,227.8,1359.9,74.4,69,67.2
2023-12-09T16:10:00,408.7,315.3,0.771,236.9,1362.2,75.2,69.6,69.8
2023-12-09T16:20:00,380.3,292.3,0.769,213.5,1362.2,73,69.7,62.9
2023-12-09T16:30:00,385,296.9,0.771,217.7,1358.7,73.3,70.7,64.2
2023-12-09T16:40:00,379.6,302.7,0.797,223.8,1359.9,73.9,70.8,66
2023-12-09T16:50:00,0,78.9,0,0.2,0,0.2,70.2,0
2023-12-09T17:00:00,417.5,318.5,0.763,239.8,1354.1,75.3,71.4,70.7
2023-12-09T17:10:00,393.6,301.8,0.767,223.2,1349.5,74,72.3,65.8
2023-12-09T17:20:00,391,301.4,0.771,222.5,1359.9,73.8,70.2,65.6
2023-12-09T17:30:00,405.9,304.9,0.751,226.1,1353,74.2,70.2,66.6
2023-12-09T17:40:00,383.3,306.1,0.799,227.5,1353,74.3,70,67.1
2023-12-09T17:50:00,390.3,304.2,0.779,225.3,1357.6,74.1,70.3,66.4
2023-12-09T18:00:00,373.9,293.1,0.784,214.9,1380.5,73.3,69.8,63.3
2023-12-09T18:10:00,380.9,304.4,0.799,226.3,1385,74.4,69.9,66.7
2023-12-09T18:20:00,371.4,298,0.802,219.9,1392.9,73.8,69.3,64.8
2023-12-09T18:30:00,380.6,298.6,0.785,220.5,1383.9,73.8,70.2,65
2023-12-09T18:40:00,367.5,287.1,0.781,209.2,1378.2,72.9,70.3,61.7
2023-12-09T18:50:00,354.3,319.2,0.901,240.7,1394,75.4,69.9,71
2023-12-09T19:00:00,367.8,284.8,0.774,206.7,1379.4,72.6,69,60.9
2023-12-09T19:10:00,372.6,304.9,0.818,226.8,1375.9,74.4,70.4,66.5
2023-12-09T19:20:00,373.9,301.5,0.807,224.1,1380.5,74.3,69.4,65.8
2023-12-09T19:30:00,366.9,287.5,0.783,209.1,1375.9,72.8,70,61.6
2023-12-09T19:40:00,356,276.4,0.776,198.6,1378.2,71.9,71.2,58.5
2023-12-09T19:50:00,345.1,265.2,0.769,186.7,1380.5,70.4,69.3,55
2023-12-09T20:00:00,350.9,264,0.752,187.3,1380.5,70.9,69,55.2
2023-12-09T20:10:00,323.5,255.7,0.79,178.8,1362.2,69.9,68.8,52.7
2023-12-09T20:20:00,320.3,257.1,0.803,180.5,1372.5,70.2,68.4,53.2
2023-12-09T20:30:00,308,268,0.87,191.1,1369.1,71.3,68.4,56.3
2023-12-09T20:40:00,335.4,233,0.695,155.9,1364.5,66.9,67.9,45.9
2023-12-09T20:50:00,319.5,245,0.767,168.4,1369.1,68.7,68.2,49.6
2023-12-09T21:00:00,331.7,247,0.745,172.3,1372.5,69.8,66.8,50.8
2023-12-09T21:10:00,306.8,243.8,0.795,169.2,1363.4,69.4,67.5,49.9
2023-12-09T21:20:00,289.2,281.7,0.974,207,1361.1,73.5,68.7,61
2023-12-09T21:30:00,290.7,233.4,0.803,158.5,1367.9,67.9,68.2,46.7
2023-12-09T21:40:00,289.7,241.6,0.834,166.9,1363.4,69.1,69.7,49.2
2023-12-09T21:50:00,274.6,225.9,0.823,150.9,1344.8,66.8,68.3,44.4
2023-12-09T22:00:00,251.9,212.3,0.843,137.8,1343.7,64.9,69.5,40.6
2023-12-09T22:10:00,266.1,232,0.872,157,1358.7,67.7,69.1,46.3
2023-12-09T22:20:00,271.3,231.2,0.852,156.4,1356.4,67.6,67.8,46.1
2023-12-09T22:30:00,265.4,232.8,0.877,157.8,1355.3,67.8,69.6,46.5
2023-12-09T22:40:00,281.9,236.4,0.839,161.8,1353,68.5,70.2,47.4
2023-12-09T22:50:00,283.3,231.8,0.818,156.9,1359.9,67.7,72.1,45.9
2023-12-09T23:00:00,264.5,231.9,0.877,158.1,1350.6,68.2,73.2,46.6
2023-12-09T23:10:00,283.1,232.2,0.82,158.6,1358.7,68.3,72.6,46.7
2023-12-09T23:20:00,259.3,217.8,0.84,144.5,1353,66.4,72.8,42.6
2023-12-09T23:30:00,288.7,230.7,0.799,157,1358.7,68.1,71.7,46.3
2023-12-09T23:40:00,263.1,214.1,0.814,140.7,1343.7,65.7,73.4,41.5
2023-12-09T23:50:00,258.7,230.9,0.893,157.1,1349.5,68,74.7,46.3
2023-12-10T00:00:00,248,211.9,0.854,138.6,1353,65.4,75.8,40.8
2023-12-10T00:10:00,246.3,215.1,0.873,141,1343.7,65.5,76.6,41.5
2023-12-10T00:20:00,235.5,213.8,0.908,139.9,1346,65.4,77.2,41.2
2023-12-10T00:30:00,223.2,203.1,0.91,129.4,1339,63.7,76.2,38.1
2023-12-10T00:40:00,223.4,215,0.963,141.3,1340.2,65.7,76.2,41.6
2023-12-10T00:50:00,223.2,217.1,0.973,143.5,1339,66.1,76.1,42.3
2023-12-10T01:00:00,223,219.3,0.984,146.9,1337.8,67,76.4,43.3
2023-12-10T01:10:00,225.5,210.6,0.934,138,1353,65.5,76.7,40.7
2023-12-10T01:20:00,207.3,204.1,0.984,131.9,1344.8,64.6,76.1,38.8
2023-12-10T01:30:00,208.2,233.6,1.122,160.9,1350.6,68.9,73.8,47.4
2023-12-10T01:40:00,230.9,184.4,0.799,111.9,1351.8,60.7,73,32.9
2023-12-10T01:50:00,224.3,230.6,1.028,158,1346,68.5,72.5,46.5
2023-12-10T02:00:00,234.3,175.5,0.749,102.8,1339,58.6,72.4,30
2023-12-10T02:10:00,227.3,185.1,0.814,112.4,1330.8,60.7,73.9,32.8
2023-12-10T02:20:00,215.5,222.7,1.034,150.3,1326.1,67.5,72.7,44.3
2023-12-10T02:30:00,194.2,172.4,0.887,100.1,1332,58.1,71.3,29.5
2023-12-10T02:40:00,204.1,171,0.838,98.7,1323.7,57.7,70,29.1
2023-12-10T02:50:00,221.8,222.4,1.003,149.8,1330.8,67.3,68.7,44.1
2023-12-10T03:00:00,225.9,177.7,0.786,105.3,1322.5,59.3,68.7,31
2023-12-10T03:10:00,206.1,162.2,0.787,89.8,1336.7,55.4,68.3,26.4
2023-12-10T03:20:00,205,232.8,1.136,160.5,1329.6,68.9,68.6,47.3
2023-12-10T03:30:00,210.3,224.1,1.065,151.7,1328.4,67.7,68.9,44.7
2023-12-10T03:40:00,193.4,170.9,0.884,98.7,1326.1,57.7,68.7,29.1
2023-12-10T03:50:00,225.9,210.5,0.932,138.2,1322.5,65.6,69.5,40.7
2023-12-10T04:00:00,221.6,214.3,0.967,141.9,1329.6,66.2,71.1,41.8
2023-12-10T04:10:00,175.9,186.4,1.06,114,1318.9,61.2,72.1,33.6
2023-12-10T04:20:00,193.4,172,0.889,99.1,1326.1,57.7,71.8,29.2
2023-12-10T04:30:00,226.3,191.3,0.845,118.8,1324.9,62.1,71.9,35
2023-12-10T04:40:00,244.6,196,0.801,123.8,1334.3,63.1,72,36.5
2023-12-10T04:50:00,241.2,167.7,0.695,94.9,1346,56.6,72.5,27.9
2023-12-10T05:00:00,251.7,235.7,0.936,162.9,1342.5,69.1,72.6,47.7
2023-12-10T05:10:00,249.1,183.6,0.737,111.2,1358.7,60.6,72.9,32.5
2023-12-10T05:20:00,224.1,240.1,1.071,167.2,1344.8,69.7,72.9,49
2023-12-10T05:30:00,240.5,204.2,0.849,131.7,1342.5,64.5,73.4,38.8
2023-12-10T05:40:00,232.9,238.3,1.023,165.7,1330.8,69.5,73.9,48.8
2023-12-10T05:50:00,219.5,219.4,1,146.9,1350.6,67,73.6,43.3
2023-12-10T06:00:00,230.7,213.8,0.927,140.9,1350.6,65.9,73.3,41.5
2023-12-10T06:10:00,264.5,211.4,0.799,138.7,1350.6,65.6,73.2,40.9
2023-12-10T06:20:00,269,223.2,0.83,150.9,1344.8,67.6,73.3,44.5
2023-12-10T06:30:00,271.1,203.3,0.75,130.7,1355.3,64.3,73,38.5
2023-12-10T06:40:00,259.8,221.4,0.852,148.8,1355.3,67.2,73.4,43.8
2023-12-10T06:50:00,269.7,193.8,0.719,120.7,1348.3,62.3,73.2,35.6
2023-12-10T07:00:00,305.5,242.3,0.793,166.6,1357.6,68.7,73.2,49.1
2023-12-10T07:10:00,302.1,222.7,0.737,146.5,1367.9,65.8,73.7,43.1
2023-12-10T07:20:00,314.8,233.9,0.743,158,1373.7,67.5,74,46.5
2023-12-10T07:30:00,302.6,233.5,0.772,157.6,1370.2,67.5,74.4,46.4
2023-12-10T07:40:00,296.6,225.4,0.76,149.1,1369.1,66.2,74.8,43.9
2023-12-10T07:50:00,342.6,248.6,0.726,172.7,1370.2,69.5,74.6,50.6
2023-12-10T08:00:00,348.3,252.3,0.724,173.9,1370.2,68.9,75.1,51
2023-12-10T08:10:00,342,280.7,0.821,203.1,1367.9,72.3,74.1,59.6
2023-12-10T08:20:00,319.5,242.4,0.759,164.5,1369.1,67.9,73,48.5
2023-12-10T08:30:00,339.1,237.9,0.701,159.9,1379.4,67.2,73.4,47.1
2023-12-10T08:40:00,380.3,289.3,0.761,211.4,1382.8,73.1,73.7,62.3
2023-12-10T08:50:00,346.8,283.4,0.817,206,1364.5,72.7,73.8,60.7
2023-12-10T09:00:00,343.4,258.5,0.753,180.7,1373.7,69.9,73.7,53.2
2023-12-10T09:10:00,354.6,260.9,0.736,182.9,1372.5,70.1,73.8,53.9
2023-12-10T09:20:00,328.1,242.5,0.739,164.6,1381.6,67.9,73.9,48.5
2023-12-10T09:30:00,361.2,278.8,0.772,200.9,1375.9,72.1,73.5,59.2
2023-12-10T09:40:00,343.7,263.5,0.767,185.2,1374.8,70.3,73.3,54.6
2023-12-10T09:50:00,376.6,305.6,0.811,227.4,1390.7,74.4,71.5,67
2023-12-10T10:00:00,381.2,298.7,0.784,219.3,1386.2,73.4,69,64.6
2023-12-10T10:10:00,388.9,307.5,0.791,228.5,1392.9,74.3,68.7,67.3
2023-12-10T10:20:00,390.1,309.1,0.792,230.1,1397.4,74.5,68.1,67.8
2023-12-10T10:30:00,388.2,307.6,0.792,228.3,1390.7,74.2,67,67.3
2023-12-10T10:40:00,388.2,307.5,0.792,228.2,1390.7,74.2,66.7,67.3
2023-12-10T10:50:00,394,307.2,0.78,228.1,1390.7,74.3,64.4,67.2
2023-12-10T11:00:00,386,305.6,0.792,228.3,1362.2,74.7,66.8,67.3
2023-12-10T11:10:00,432.1,312.6,0.724,235.2,1364.5,75.2,67.5,69
2023-12-10T11:20:00,413.6,339.4,0.821,261.8,1359.9,77.1,68.7,76.9
2023-12-10T11:30:00,419.7,327.2,0.78,249.9,1361.1,76.4,69.3,73.7
2023-12-10T11:40:00,415.4,330.9,0.797,253.4,1365.6,76.6,67.5,74.7
2023-12-10T11:50:00,392.3,304,0.775,226.8,1364.5,74.6,67,66.8
2023-12-10T12:00:00,392.6,316.2,0.805,238.9,1365.6,75.5,68.6,70.4
2023-12-10T12:10:00,391.6,302.6,0.773,224.3,1362.2,74.1,69.8,66.1
2023-12-10T12:20:00,385.3,302.8,0.786,223.5,1359.9,73.8,69.2,65.9
2023-12-10T12:30:00,409,328.8,0.804,250.1,1363.4,76.1,69.2,73.7
2023-12-10T12:40:00,411.1,329.5,0.802,250.7,1370.2,76.1,68.8,73.9
2023-12-10T12:50:00,402.3,318.7,0.792,240,1359.9,75.3,69.2,70.8
2023-12-10T13:00:00,392,304.8,0.778,226.2,1363.4,74.2,70.1,66.7
2023-12-10T13:10:00,381.9,300.3,0.786,221.8,1367.9,73.9,69.6,65.4
2023-12-10T13:20:00,390.6,304.3,0.779,225.8,1358.7,74.2,67.8,66.6
2023-12-10T13:30:00,415.4,327.8,0.789,249.7,1365.6,76.2,68.4,73.6
2023-12-10T13:40:00,404.7,329.3,0.814,250.5,1367.9,76.1,70.6,73.8
2023-12-10T13:50:00,397,322.4,0.812,244.1,1361.1,75.7,70.4,71.9
2023-12-10T14:00:00,409,331.6,0.811,253.3,1363.4,76.4,70,74.7
2023-12-10T14:10:00,403,319.5,0.793,240.9,1362.2,75.4,71.3,71
2023-12-10T14:20:00,374.9,301.1,0.803,222.7,1363.4,74,69.6,65.6
2023-12-10T14:30:00,402.3,305.2,0.759,226.4,1359.9,74.2,70.6,66.5
2023-12-10T14:40:00,409.4,329.6,0.805,250.8,1364.5,76.1,70.1,73.6
2023-12-10T14:50:00,0,79.8,0,1.2,0,1.5,69.5,0
2023-12-10T15:00:00,409.4,328.5,0.802,250.1,1364.5,76.1,70.2,73.7
2023-12-10T15:10:00,415.4,324.1,0.78,245.4,1365.6,75.7,68.6,72.3
2023-12-10T15:20:00,409,322.9,0.789,244.4,1363.4,75.7,68.1,72
2023-12-10T15:30:00,403.7,324.7,0.804,246.5,1364.5,75.9,69.2,72.7
2023-12-10T15:40:00,433.9,355.7,0.82,277,1370.2,77.9,68.8,81.7
2023-12-10T15:50:00,421.8,323.3,0.766,244.6,1367.9,75.7,68.6,72.1
2023-12-10T16:00:00,422.8,322.9,0.764,244.3,1371.4,75.7,68.6,72
2023-12-10T16:10:00,425.7,322.5,0.758,244.6,1362.2,75.8,69,72.1
2023-12-10T16:20:00,417.9,366.8,0.878,288.5,1355.3,78.6,70,85
2023-12-10T16:30:00,432.1,331.8,0.768,253.3,1364.5,76.3,71.3,74.5
2023-12-10T16:40:00,407.6,353,0.866,274.5,1358.7,77.8,69.6,80.9
2023-12-10T16:50:00,408.7,320.8,0.785,242.1,1362.2,75.5,72.2,71.4
2023-12-10T17:00:00,411.1,325.3,0.791,247.1,1370.2,76,71.2,72.8
2023-12-10T17:10:00,402,328.2,0.816,249.7,1358.7,76.1,71.6,73.6
2023-12-10T17:20:00,403.3,316.3,0.784,237.9,1363.4,75.2,71.7,70.1
2023-12-10T17:30:00,397.3,364.1,0.916,285.5,1362.2,78.4,73.2,84.2
2023-12-10T17:40:00,392,322.7,0.823,244.1,1363.4,75.7,72.4,71.7
2023-12-10T17:50:00,405.2,321.6,0.794,242.8,1350.6,75.5,74.4,71.3
2023-12-10T18:00:00,391.1,317.3,0.811,239.6,1380.5,75.5,72.9,70.3
2023-12-10T18:10:00,397.9,349,0.877,270.6,1383.9,77.5,73.7,79.8
2023-12-10T18:20:00,395,322.2,0.816,244.3,1394,75.8,74.6,72
2023-12-10T18:30:00,380.3,318.1,0.837,240.2,1382.8,75.5,74.8,70.8
2023-12-10T18:40:00,386,316.3,0.819,238.5,1382.8,75.4,75.6,70.3
2023-12-10T18:50:00,378.2,319.6,0.845,241.8,1396.3,75.7,76.5,71.3
2023-12-10T19:00:00,356.9,296.2,0.83,218.5,1381.6,73.8,75,64.4
2023-12-10T19:10:00,387.9,312.7,0.806,235.7,1389.5,75.4,75.2,69.5
2023-12-10T19:20:00,369.3,319.2,0.864,242,1385,75.8,76,71.3
2023-12-10T19:30:00,357.2,295.9,0.828,218.2,1382.8,73.7,76.8,64.3
2023-12-10T19:40:00,381.5,318,0.834,240.6,1387.3,75.7,77,70.9
2023-12-10T19:50:00,351.2,291,0.829,213.8,1381.6,73.5,77.3,63
2023-12-10T20:00:00,327.9,284.2,0.867,207,1380.5,72.8,76.6,61
2023-12-10T20:10:00,297.6,276.3,0.928,198.9,1373.7,72,74.7,58.6
2023-12-10T20:20:00,297.6,294.3,0.989,217,1373.7,73.7,72.3,64
2023-12-10T20:30:00,301.1,269,0.893,191.5,1363.4,71.2,76.4,56.4
2023-12-10T20:40:00,319.7,250.9,0.785,173.5,1370.2,69.1,74.8,51.1
2023-12-10T20:50:00,306.8,260.7,0.85,182.9,1363.4,70.2,73.2,53.9
2023-12-10T21:00:00,313.2,271.7,0.867,197,1366.8,72.5,77.7,58.1
2023-12-10T21:10:00,292.1,277,0.948,201.8,1374.8,72.9,76.3,59.5
2023-12-10T21:20:00,312.7,265,0.848,190.3,1364.5,71.8,76.3,56.1
2023-12-10T21:30:00,311.9,263.2,0.844,188.8,1361.1,71.7,75.7,55.4
2023-12-10T21:40:00,290.7,278.8,0.959,203.8,1367.9,73.1,76.1,59.8
2023-12-10T21:50:00,295.1,261.3,0.885,186.5,1362.2,71.4,74.3,55
2023-12-10T22:00:00,295.6,261.8,0.885,187.6,1364.5,71.7,75.3,55.3
2023-12-10T22:10:00,303.9,249.1,0.82,174.9,1375.9,70.2,76.6,51.5
2023-12-10T22:20:00,273.6,211.5,0.773,137.5,1367.9,65,77.3,40.5
2023-12-10T22:30:00,290.4,276.2,0.951,201.7,1366.8,73,76.3,59.4
2023-12-10T22:40:00,278.8,223.6,0.802,149.6,1365.6,66.9,77.9,44.1
2023-12-10T22:50:00,263.6,226.9,0.861,152.8,1346,67.4,78.5,45.1
2023-12-10T23:00:00,269.7,226.7,0.841,153.7,1348.3,67.8,77.7,45.3
2023-12-10T23:10:00,259.8,226,0.87,152.9,1355.3,67.7,77.9,45
2023-12-10T23:20:00,236,220.9,0.936,148.1,1348.3,67.1,77.9,43.6
2023-12-10T23:30:00,236.4,225.4,0.954,152.2,1350.6,67.5,77.4,44.8
2023-12-10T23:40:00,224.3,203.4,0.907,130.1,1346,64,77.4,38.3
2023-12-10T23:50:00,236,204.9,0.868,131.9,1348.3,64.4,79.8,38.9
2023-12-11T00:00:00,217.6,205.4,0.944,132.4,1339,64.4,79.2,39
2023-12-11T00:10:00,219.7,210.6,0.959,136.5,1351.8,64.8,79.4,40.2
2023-12-11T00:20:00,236,208,0.881,133.6,1348.3,64.3,79,39.4
2023-12-11T00:30:00,223.8,210.1,0.939,136.2,1342.5,64.8,78.6,40.1
2023-12-11T00:40:00,218.5,204,0.934,129.7,1344.8,63.6,78,38.2
2023-12-11T00:50:00,212.7,203.5,0.957,129.5,1343.7,63.6,77.4,38.1
2023-12-11T01:00:00,222.6,195.3,0.877,123.2,1335.5,63.1,77.6,36
2023-12-11T01:10:00,212.9,202.7,0.952,130.6,1344.8,64.4,76.7,38.2
2023-12-11T01:20:00,208,197.5,0.949,125.8,1349.5,63.7,75.2,37
2023-12-11T01:30:00,218.2,197.7,0.906,125.5,1342.5,63.5,74.3,37
2023-12-11T01:40:00,207.5,201,0.969,128.8,1346,64.1,74.8,37.9
2023-12-11T01:50:00,223.4,212.5,0.951,140.6,1340.2,66.2,74.7,41.4
2023-12-11T02:00:00,203.5,216.9,1.066,144.7,1320.1,66.7,74.2,42.6
2023-12-11T02:10:00,210.9,199.2,0.945,127.2,1332,63.8,74.1,37.5
2023-12-11T02:20:00,204.8,202.2,0.987,130.5,1328.4,64.5,74.5,38.4
2023-12-11T02:30:00,192.2,204,1.061,132.1,1317.8,64.8,74.6,38.9
2023-12-11T02:40:00,200.3,206.2,1.03,134.1,1335.5,65,76.1,39.5
2023-12-11T02:50:00,197.8,209.5,1.059,137.8,1318.9,65.8,77,40.6
2023-12-11T03:00:00,203.9,212.4,1.042,140.7,1322.5,66.2,76.1,41.4
2023-12-11T03:10:00,215.3,223,1.036,151.2,1324.9,67.8,76,44.5
2023-12-11T03:20:00,215.1,164.2,0.763,92.5,1323.7,56.3,75,27.2
2023-12-11T03:30:00,210.3,197.7,0.94,126.2,1328.4,63.8,75.2,37.2
2023-12-11T03:40:00,226.5,195.8,0.864,124,1326.1,63.3,75.1,36.5
2023-12-11T03:50:00,209.4,171.8,0.821,99.7,1322.5,58,76.2,29.4
2023-12-11T04:00:00,197.1,218.8,1.11,147,1314.2,67.2,78.4,43.3
